i,o,d,azimuth,arc,o_area,d_area,grid_dist,o_km_from_sub,d_km_from_sub,crosses_sub,real_flow,weight
147332,62,420,158.235,3.84018,1.69933,0.595007,4.20611,5.06904,2.96656,FALSE,0,1.0312534206171116e-5
123378,394,35,-104.098,13.2353,1.92365,1.18783,13.67,1.0334700000000001,2.59025,FALSE,0,5.421114782555009e-6
71377,398,13,-46.122,5.13466,1.57458,1.81345,7.02415,1.99835,3.44639,FALSE,6.67704,1.5311377706686558e-5
104618,321,24,155.718,6.74267,2.51098,1.31149,7.63673,8.52514,2.67476,FALSE,0,1.6348208866265293e-5
154424,304,35,138.095,2.43029,1.70634,1.18783,3.24964,0.987606,2.59025,FALSE,0,2.7627409317534475e-5
185531,147,148,-177.876,5.31806,2.72202,1.30889,6.69503,1.81458,0.884979,FALSE,8.28856,2.0209888348147985e-5
45129,138,363,-162.441,11.1689,1.70384,1.31235,15.4652,0.0365006,2.10276,TRUE,0,4.551200236647443e-6
133067,160,205,148.228,10.9556,2.32924,1.89795,13.5389,5.70532,1.16475,FALSE,0,1.0690019881434451e-5
77091,453,327,-42.4611,7.8506,1.82795,2.56219,10.5491,5.41038,6.84414,FALSE,0,1.3606828718049397e-5
71021,278,19,15.6897,3.73833,2.04678,2.11967,5.14121,8.81062,8.55316,FALSE,17.4099,3.511840934731699e-5
145349,295,77,77.5682,4.85947,1.489,1.59963,5.16418,6.0049,3.65316,FALSE,3.2026,1.9187820785107884e-5
83804,452,23,-114.205,26.9557,0.726054,1.4537,30.6672,0.0193749,4.37158,TRUE,0,5.016331981513414e-7
78450,365,252,9.23867,10.4296,0.591069,2.06265,13.8596,1.47328,1.84921,TRUE,55.616,2.8145243523766346e-6
39482,424,295,-56.7931,5.11945,0.376448,1.489,7.23124,2.36303,6.0049,FALSE,0,2.9223194406569903e-6
171975,253,323,-105.868,17.526,1.5057,1.80489,17.5964,5.54037,1.2697,TRUE,0,4.423959134769949e-6
40005,130,104,-115.025,4.54116,2.22652,1.48667,5.21384,5.06918e-4,0.732807,TRUE,9.90507,2.6389461281688344e-5
110490,349,412,-119.13,5.99849,0.917168,0.634269,7.22904,1.1731,0.00973199,TRUE,33.0685,3.033677705784723e-6
104382,160,251,123.854,13.6113,2.32924,2.17766,19.2121,5.70532,3.74813,TRUE,0,6.764002897242969e-6
135419,171,164,-146.712,3.12241,2.37226,1.78883,4.40456,4.89694,2.79482,FALSE,10.2332,4.086061935596226e-5
169323,91,86,-161.563,1.20227,0.695919,1.12296,1.67006,0.963632,0.0103323,FALSE,27.172,1.3250150904280457e-5
130301,385,392,118.137,1.26141,1.08795,2.221,1.78674,2.36762,1.67258,FALSE,16.2266,4.0551183845679706e-5
85241,200,156,-99.2798,6.25718,1.35958,1.60087,6.94633,1.22466,1.98611,FALSE,10.9012,1.1811083245701018e-5
168828,108,147,73.3351,5.49882,1.97088,2.72202,5.58151,0.00267514,1.81458,TRUE,11.9099,3.9505921405827595e-5
132230,182,274,-97.4543,21.1977,1.96792,1.58257,24.1224,3.93212,7.70517,TRUE,0,2.622277540985174e-6
114032,204,0,-145.99,17.6494,1.25895,0.674357,24.8741,2.17792,1.52929,TRUE,15.6558,6.673183772013838e-7
112208,216,198,-69.6157,3.06836,1.55574,1.85343,4.2972,0.44834,2.04668,TRUE,24.2676,2.862435458651747e-5
203265,412,293,9.7405,11.8897,0.634269,2.59383,15.8482,0.00973199,3.85785,TRUE,56.5943,3.272487195818508e-6
88983,66,351,40.6194,12.3671,2.37246,1.02098,17.142,4.97651,0.0276385,TRUE,3.32681,4.2244705354638246e-6
178803,279,363,-127.008,22.2789,1.53179,1.31235,28.8717,2.665,2.10276,TRUE,0,1.1401345274521444e-6
21159,377,330,87.7667,9.33881,0.751816,0.746428,11.3136,0.921036,1.35166,TRUE,15.1531,1.5337290284271404e-6
85920,28,18,-79.4094,1.18943,1.11409,1.84612,1.59982,5.05333,5.82835,FALSE,28.3624,3.51196225717448e-5
77061,34,72,164.076,12.1556,2.26404,0.812467,12.1603,6.90964,4.04826,TRUE,0,4.91997540726962e-6
49360,32,149,46.4122,19.437,1.66754,2.86329,26.2519,1.1385,3.907,TRUE,0,3.4419290459228274e-6
92401,150,147,-169.409,6.00587,1.81516,2.72202,8.04606,4.29109,1.81458,FALSE,19.5306,2.3158138431316927e-5
10588,86,212,45.7919,23.6877,1.12296,0.902772,32.1055,0.0103323,2.93945,TRUE,0,3.7591055694601514e-7
203195,131,160,60.0376,5.37799,1.64201,2.32924,6.53406,0.750943,5.70532,FALSE,49.7672,2.242663163573075e-5
178431,432,163,-94.8759,2.32066,0.720339,2.48688,2.72657,4.8589,5.11225,FALSE,10.8898,2.7252490660040226e-5
4645,118,116,-156.373,2.6998,1.94024,1.89197,3.79915,2.02411,2.26769,FALSE,60.5473,4.255118643266123e-5
86753,434,442,-134.364,12.7059,1.07103,1.03723,17.2445,4.81823,0.0883614,TRUE,0,1.9083433836996957e-6
10748,136,205,113.998,9.8625,1.87808,1.89795,13.9195,0.947638,1.16475,FALSE,24.8973,8.160935947853091e-6
58151,164,156,-162.003,1.85143,1.78883,1.60087,2.56738,2.79482,1.98611,FALSE,20.4724,4.460841509364771e-5
188553,418,145,14.5206,1.23644,0.416824,0.418405,1.69095,1.4372,0.786478,FALSE,68.6623,2.9513118643639204e-6
44007,204,218,18.3204,5.8585,1.25895,1.38041,8.13196,2.17792,6.43723,FALSE,6.76216,8.029170296686765e-6
6237,58,42,-17.4288,2.05767,1.69359,1.65002,2.10751,0.0953265,1.96048,TRUE,13.7996,4.570776036976004e-5
4424,305,372,44.0224,6.862,1.46521,1.09844,9.37869,2.18955,4.44799,FALSE,0,5.676145392024172e-6
9512,393,243,75.5545,15.6598,1.31808,2.18563,16.092,0.00555365,2.61921,TRUE,0,5.631458715897185e-6
7518,220,202,-142.43,3.13824,1.55302,1.93161,4.39235,0.294504,2.02615,TRUE,10.5064,2.8981529844698053e-5
107425,108,98,-151.946,2.83159,1.97088,1.31794,4.00292,0.00267514,1.85811,TRUE,32.7405,2.8215226844097353e-5
67804,34,215,86.2227,20.9693,2.26404,1.89983,24.993,6.90964,0.563546,TRUE,0,3.348184356544612e-6
165572,213,274,-88.8404,25.0853,1.57228,1.58257,31.3929,0.670635,7.70517,TRUE,4.43266,1.0643016368719915e-6
33558,320,15,62.3043,1.50916,2.87325,2.01683,1.7863,5.23064,4.5956,FALSE,6.32774,9.72533658304653e-5
38096,434,204,109.976,2.69159,1.07103,1.25895,3.76578,4.81823,2.17792,FALSE,11.6207,1.5796634536242705e-5
57870,154,15,-88.0253,15.8191,0.367763,2.01683,19.9568,0.567496,4.5956,TRUE,24.8501,8.970206221698691e-7
204371,288,133,-26.5042,7.01975,1.14456,1.10109,8.1911,0.00525346,1.38857,TRUE,152.442,5.762029933003591e-6
184131,429,286,-170.928,3.19103,1.22585,2.28737,4.23646,1.34542,2.03132,FALSE,12.8512,2.8341857265057442e-5
21515,252,123,-156.306,10.1768,2.06265,0.710437,14.3215,1.84921,0.875561,TRUE,9.27148,3.1976005859305847e-6
159700,436,452,149.727,1.65513,1.14058,0.726054,2.01613,1.65218,0.0193749,FALSE,10.9439,1.36466520580735e-5
15704,119,353,74.08,1.44171,0.594544,0.942108,1.44505,0.543251,0.898116,TRUE,25.4515,9.748991868476938e-6
90333,413,123,-99.8829,10.3719,1.40223,0.710437,11.4183,2.06551,0.875561,TRUE,16.2633,2.7093007584406147e-6
37234,329,183,30.125,1.86321,0.651551,0.96531,2.63435,1.32616,0.0423501,FALSE,33.5576,9.704945379430474e-6
77310,112,354,-127.301,2.05424,1.2982,1.02028,2.66492,0.00611093,1.92504,TRUE,27.5598,2.0344583162245697e-5
50494,331,370,-77.3002,16.2677,0.714522,0.921297,22.1155,1.31215,6.17022,TRUE,0,6.356336374925337e-7
132642,52,64,23.5646,2.66306,2.98113,1.52754,3.74733,4.24265,3.2597,FALSE,26.1982,5.3662268137098776e-5
146370,296,348,130.295,12.2822,2.14162,1.23506,17.0574,0.721778,0.900689,FALSE,28.9586,4.669220805602191e-6
155809,134,146,170.852,2.06119,2.50664,2.00477,2.28686,2.96603,1.97923,FALSE,3.04156,8.087137660479382e-5
79429,163,290,-136.853,3.92966,2.48688,2.51167,5.39568,5.11225,1.93567,FALSE,17.7753,4.791861224803874e-5
40668,285,49,-82.7569,7.84429,2.24744,2.11431,10.3225,1.34476,5.52689,TRUE,19.5809,1.4186142714152871e-5
62760,308,279,136.995,9.67824,1.93637,1.53179,13.0391,6.51226,2.665,FALSE,0,7.632145420471723e-6
137902,201,432,-14.7875,12.3864,1.20268,0.720339,12.5973,0.883629,4.8589,TRUE,4.31565,2.2954838767476034e-6
177981,157,36,-128.999,20.0705,2.53252,1.37207,26.3713,3.88314,2.23179,TRUE,0,2.483202582647897e-6
166542,239,257,149.185,3.74517,2.72185,2.53664,4.58892,6.60166,5.10715,FALSE,9.05519,6.33024389385075e-5
64102,101,98,-0.752126,6.35935,0.833916,1.31794,7.7954,0.00748654,1.85811,FALSE,0,5.345689744216899e-6
98020,176,168,-175.793,12.6572,2.55333,1.01711,16.2153,7.13261,2.55239,FALSE,0,5.027347222919312e-6
97477,151,134,-56.8059,2.70319,2.26984,2.50664,3.81892,3.99399,2.96603,FALSE,24.1155,6.553697653121321e-5
168813,293,137,-31.7817,5.14251,2.59383,1.88054,6.35559,3.85785,2.21907,FALSE,10.2813,2.9784758695673786e-5
51090,393,324,-12.2035,3.3234,1.31808,1.60028,3.52825,0.00555365,1.23541,FALSE,26.4836,2.6596073473514024e-5
130620,279,191,-129.949,9.00108,1.53179,2.08683,11.9111,2.665,2.13796,TRUE,4.6405,8.576168458668912e-6
23286,101,42,-80.3444,5.34917,0.833916,1.65002,7.15231,0.00748654,1.96048,FALSE,16.1032,7.247816049708345e-6
41332,260,250,-107.878,3.24659,1.56686,1.59183,3.37247,4.79202,1.56047,FALSE,26.0955,3.289969838991048e-5
160300,208,241,48.8332,4.52818,1.42226,1.16337,6.03735,0.145462,2.08987,TRUE,9.95533,1.0921871447322359e-5
149498,197,231,136.108,3.74013,0.83963,0.854883,5.06406,3.86621,0.485046,FALSE,18.2203,5.905143085068831e-6
31774,308,362,-150.44,20.8827,1.93637,0.616388,29.528,6.51226,0.0263124,TRUE,0,6.011643492973995e-7
167836,327,235,169.116,4.31491,2.56219,1.39659,4.66427,6.84414,2.74691,FALSE,26.8049,3.2195958820135104e-5
111006,53,444,124.454,13.1226,2.26283,1.45182,18.5004,4.52608,0.860939,TRUE,31.5384,4.7753553794213075e-6
182600,296,27,-96.8827,11.9748,2.14162,2.13493,13.737,0.721778,7.74161,FALSE,0,1.0742408867119811e-5
174202,444,256,65.182,15.6992,1.45182,2.46133,17.9818,0.860939,4.58466,TRUE,5.97166,5.50844461329638e-6
103302,360,223,60.1031,20.1278,1.05659,0.932138,24.4272,3.01695,1.66764,TRUE,0,8.077413263445675e-7
174928,37,398,151.859,2.04201,1.88734,1.57458,2.42541,0.271456,1.99835,FALSE,23.061,4.71174653667334e-5
148764,280,177,-177.151,3.47111,1.20217,1.7717,4.39608,5.45233,3.77624,FALSE,6.40999,2.0555964924606585e-5
46555,118,138,163.524,7.14175,1.94024,1.70384,7.2064,2.02411,0.0365006,TRUE,17.8994,1.7288880501778203e-5
177365,251,453,30.5676,5.32337,2.17766,1.82795,7.52616,3.74813,5.41038,FALSE,21.1076,2.0027202055513363e-5
56985,108,51,-133.85,5.82702,1.97088,0.928641,7.88364,0.00267514,5.05122,TRUE,20.3403,8.793534526500102e-6
157269,184,131,-106.381,9.66833,1.09386,1.64201,9.78388,5.16545,0.750943,FALSE,6.31351,5.837476357060444e-6
121670,96,380,-176.658,9.43066,2.42462,0.897464,12.0037,0.0684013,1.3045,FALSE,0,5.830801495614948e-6
17128,82,360,11.827,4.66481,1.05156,1.05659,6.29593,0.986312,3.01695,FALSE,8.05364,6.880991555641455e-6
174836,355,237,82.368,13.4647,1.57198,1.51771,15.2988,0.717197,2.19504,TRUE,25.2664,4.897951117954498e-6
168574,8,7,14.2977,2.42173,1.66732,2.64471,3.3103,9.66946,9.18427,FALSE,29.7437,5.915569390960908e-5
191108,41,333,135.898,14.4256,1.61688,0.442571,19.5377,2.67068,0.847489,TRUE,18.9102,9.097685132514602e-7
198161,246,257,108.493,1.60722,0.717982,2.53664,2.23811,4.37336,5.10715,FALSE,15.1419,2.944586147575667e-5
137340,304,400,-176.326,1.75484,1.70634,1.01401,2.24081,0.987606,2.53568,FALSE,7.67881,2.796723703114816e-5
2176,53,381,133.231,11.7669,2.26283,0.856569,16.1458,4.52608,0.210836,TRUE,0,3.7732531878493395e-6
125732,227,174,-109.819,7.02016,1.34559,0.726381,7.51118,1.31175,1.573,TRUE,17.4007,4.926251633633218e-6
95853,225,234,121.002,1.8856,1.70418,2.01465,2.66968,6.52938,5.47325,FALSE,0,5.269651092106845e-5
33427,14,302,36.7612,1.24841,1.64898,1.90947,1.74969,9.34867,8.40987,FALSE,13.3461,5.300426658979247e-5
161838,226,171,-86.4151,6.45424,1.85914,2.37226,8.25145,0.00723389,4.89694,FALSE,12.935,1.9942185080041492e-5
438,393,132,146.879,2.02998,1.31808,0.753028,2.53986,0.00555365,0.00229813,TRUE,25.1266,1.5517982705091974e-5
83702,342,433,38.614,14.7615,0.647644,0.912284,20.5961,0.826985,3.30815,TRUE,0,7.012221405648136e-7
89950,385,148,18.2318,6.858,1.08795,1.30889,9.51861,2.36762,0.884979,TRUE,14.8479,4.875196823726158e-6
71462,239,227,-166.757,13.0775,2.72185,1.34559,17.7656,6.60166,1.31175,FALSE,0,5.815099339932635e-6
53369,362,246,46.8863,23.8204,0.616388,0.717982,32.1028,0.0263124,4.37336,TRUE,0,1.6416484199353e-7
24940,189,202,130.009,2.14072,2.34756,1.93161,2.97664,3.25767,2.02615,FALSE,7.95914,6.58704059407895e-5
5440,252,217,49.4267,12.2107,2.06265,0.925552,16.2124,1.84921,3.78253,FALSE,0,3.6965183817224934e-6
2866,252,108,-92.8791,5.4782,2.06265,1.97088,6.58679,1.84921,0.00267514,TRUE,6.90066,2.3569491890479043e-5
52538,108,52,-83.4881,5.09891,1.97088,2.98113,6.67556,0.00267514,4.24265,TRUE,21.0731,3.3453320183160475e-5
74208,95,400,-111.186,6.62243,2.22673,1.01401,7.21442,1.62976,2.53568,FALSE,13.3125,1.1796328920940376e-5
31480,19,273,-91.2838,3.66575,2.11967,1.6472,4.48828,8.55316,12.2271,FALSE,17.7664,3.286033124282442e-5
124244,288,31,-75.8814,14.2235,1.14456,1.48641,19.4743,0.00525346,4.06742,TRUE,78.6882,2.182993213052557e-6
4965,176,17,-146.899,29.5104,2.55333,2.54829,41.6363,7.13261,5.02088,TRUE,0,9.077880248705018e-7
151362,32,206,76.4763,20.6709,1.66754,1.35894,21.5919,1.1385,0.0263968,TRUE,16.213,2.4863549812083698e-6
53817,382,427,-115.174,4.09477,0.749775,0.5004,4.71039,0.648857,0.0112812,TRUE,54.7296,3.338805244390376e-6
155667,302,313,136.76,1.64035,1.90947,1.55479,2.21051,8.40987,7.58038,FALSE,22.4421,4.812382508429704e-5
173473,171,199,152.587,8.28425,2.37226,2.00988,9.77384,4.89694,2.0354,TRUE,10.2111,1.552412870787708e-5
6096,363,78,-115.819,4.80937,1.31235,0.879978,5.57426,2.10276,3.26173,FALSE,10.3593,8.518201028230858e-6
182588,327,262,115.844,7.17548,2.56219,3.08878,10.1495,6.84414,7.46226,FALSE,3.01556,2.4204769877751713e-5
106817,322,17,-166.63,10.4131,2.00078,2.54829,14.1679,3.81077,5.02088,TRUE,0,1.131083587369651e-5
13557,200,206,161.601,1.48256,1.35958,1.35894,1.54676,1.22466,0.0263968,TRUE,37.5194,3.17298062849647e-5
36572,218,261,135.051,9.83846,1.38041,2.80345,13.3951,6.43723,5.06493,FALSE,0,9.548559150515964e-6
199067,62,70,177.788,9.18735,1.69933,1.2516,11.0973,5.06904,2.50891,TRUE,2.44032,5.888105051807622e-6
182553,405,416,-130.4,3.83042,0.663035,0.583255,5.08062,1.53359,0.0342637,TRUE,30.6916,3.1703935324858153e-6
200572,16,36,-1.20595,1.09584,1.12874,1.37207,1.33792,3.21719,2.23179,FALSE,9.50716,2.744117233515089e-5
147855,383,192,34.9109,15.5404,0.665325,1.34531,21.868,0.00315034,2.73791,TRUE,0,9.201720442322918e-7
21960,76,363,85.7787,3.81892,1.75694,1.31235,4.52724,1.37732,2.10276,FALSE,14.7912,2.1479321659012314e-5
123111,160,211,109.872,2.44828,2.32924,0.87991,3.42455,5.70532,5.83701,FALSE,53.1124,2.663829855866818e-5
150008,430,207,162.151,1.36841,0.855161,1.33989,1.41515,3.16252,1.82161,FALSE,16.3099,2.0036127231498987e-5
105554,215,77,-98.5753,17.0964,1.89983,1.59963,19.16,0.563546,3.65316,TRUE,47.9498,4.0829386433662875e-6
8880,89,57,-113.905,2.8236,0.707871,1.56687,3.19321,1.99932,1.22803,FALSE,13.0402,1.5338247844231488e-5
107400,171,276,-93.5385,19.5609,2.37226,1.02744,23.3414,4.89694,10.2137,TRUE,0,2.08358302642108e-6
152034,441,90,-128.978,5.32843,1.83109,1.73222,6.99846,0.017710299999999998,1.06682,TRUE,12.3501,1.7075583709076518e-5
44175,147,380,-143.069,11.4823,2.72202,0.897464,16.0919,1.81458,1.3045,TRUE,1.5604,4.775448654087572e-6
12079,307,118,-98.2907,9.59318,1.05525,1.94024,10.7956,5.19197,2.02411,FALSE,7.52219,5.803576887437965e-6
197424,44,286,54.7674,9.33816,1.61248,2.28737,11.9103,6.76859,2.03132,TRUE,9.3515,9.895616442671008e-6
155098,256,234,-22.0905,8.93786,2.46133,2.01465,9.86479,4.58466,5.47325,FALSE,37.225,1.5882421314177696e-5
103958,234,197,-126.263,3.83951,2.01465,0.83963,4.94665,5.47325,3.86621,FALSE,9.87855,1.4268647334932697e-5
202877,34,62,110.618,2.65531,2.26404,1.69933,3.7226,6.90964,5.06904,FALSE,7.13649,4.569265848942123e-5
81870,434,441,-114.918,7.25002,1.07103,1.83109,8.3185,4.81823,0.017710299999999998,TRUE,10.2838,8.755265210693745e-6
159738,150,161,146.159,3.37592,1.81516,2.81618,4.25323,4.29109,5.33414,FALSE,11.8329,5.141156962803872e-5
22296,67,17,-107.297,2.02953,2.54402,2.54829,2.08025,4.63756,5.02088,FALSE,23.7572,1.0627760832444889e-4
113352,55,447,112.939,15.8157,2.62349,1.37388,22.2842,4.37765,3.04581,TRUE,0,3.346170469200038e-6
201946,252,355,-149.658,4.06535,2.06265,1.57198,5.74742,1.84921,0.717197,TRUE,7.8788,2.297552788527037e-5
90838,435,264,90.2157,15.1222,0.938486,2.01521,18.7631,4.1076,9.19799,FALSE,18.0787,2.672274014809869e-6
15757,164,285,-64.765,6.13723,1.78883,2.24744,8.67564,2.79482,1.34476,TRUE,5.04686,1.664210867932674e-5
109562,36,149,41.5341,22.4417,1.37207,2.86329,30.9979,2.23179,3.907,TRUE,0,1.8069337533930364e-6
56154,324,80,-69.6667,4.59452,1.60028,1.84221,6.43538,1.23541,2.18003,TRUE,12.4628,1.7670722718400332e-5
82250,442,64,-38.7471,7.39084,1.03723,1.52754,9.68264,0.0883614,3.2597,FALSE,5.17303,5.248687561704704e-6
118503,80,425,161.231,8.86135,1.84221,0.521493,9.28016,2.18003,0.00545791,TRUE,7.45649,3.4624662984460825e-6
21570,260,244,-54.1846,2.41184,1.56686,1.56793,3.39316,4.79202,3.72546,FALSE,15.6438,3.2217509479216865e-5
82082,307,207,146.622,3.37012,1.05525,1.33989,4.22982,5.19197,1.82161,FALSE,5.83685,1.431977857802165e-5
85212,387,53,-21.7692,13.0513,0.990545,2.26283,14.3029,0.813333,4.52608,TRUE,18.1066,4.900422187457931e-6
85470,9,299,73.8616,6.22251,2.0817,2.18004,6.26158,1.25878,4.94652,TRUE,0,2.8342505868112252e-5
141095,394,195,47.7987,5.92514,1.92365,1.31998,7.946,1.0334700000000001,0.65416,FALSE,87.3809,1.208930190697262e-5
17408,36,35,104.457,2.04763,1.37207,1.18783,2.80935,2.23179,2.59025,FALSE,5.86026,2.444978002558479e-5
70049,95,106,13.6362,6.60078,2.22673,0.966679,8.99148,1.62976,1.18165,TRUE,9.06551,8.286532026578908e-6
101681,104,74,-49.5753,3.06054,1.48667,1.84235,4.24786,0.732807,2.01766,FALSE,13.7294,2.7590999063180287e-5
82920,148,446,76.7337,3.56277,1.30889,1.1571,3.73059,0.884979,2.96568,FALSE,17.8895,1.7941781962149536e-5
181440,278,371,106.211,5.42463,2.04678,1.05725,7.49841,8.81062,5.66327,FALSE,6.27086,1.0923098410828218e-5
112834,318,18,142.177,6.40607,2.53384,1.84612,8.32793,12.2312,5.82835,FALSE,10.862,2.0844308591422326e-5
140147,338,109,-14.6204,3.90955,0.48081,0.949118,3.99428,1.48582,0.97694,FALSE,12.2816,4.970720251165538e-6
183270,278,274,-164.035,1.69203,2.04678,1.58257,2.32961,8.81062,7.70517,FALSE,13.0489,5.1898279331095374e-5
19382,339,450,25.715,6.36549,0.444211,1.27784,8.98357,1.41906,0.485445,TRUE,10.2783,2.189196633990659e-6
151593,256,247,-32.2695,4.20696,2.46133,1.26248,5.22942,4.58466,1.57093,FALSE,20.425,2.4692917372908808e-5
172311,321,386,114.655,15.3222,2.51098,0.554403,21.6481,8.52514,2.08644,TRUE,0,1.5089889603731198e-6
64625,221,230,7.36762,6.00846,1.19522,1.57041,7.88076,1.30436,1.25456,FALSE,4.81088,9.021871329307633e-6
125162,450,273,-82.9781,17.6121,1.27784,1.6472,23.136,0.485445,12.2271,TRUE,0,1.7954512290935321e-6
86715,62,21,-86.3519,4.80577,1.69933,1.22852,6.15547,5.06904,8.08202,FALSE,0,1.3382085502304684e-5
145848,138,286,-49.7001,3.59301,1.70384,2.28737,4.98981,0.0365006,2.03132,TRUE,14.5225,3.257189673682449e-5
122564,126,381,43.1945,1.38245,0.434154,0.856569,1.89736,1.04551,0.210836,TRUE,41.7067,6.1858321698698734e-6
164323,23,285,56.1614,12.5117,1.4537,2.24744,15.7641,4.37158,1.34476,TRUE,0,6.5344583891725554e-6
202479,354,53,-36.228,7.23604,1.02028,2.26283,9.29825,1.92504,4.52608,FALSE,13.9109,8.287190147353743e-6
72199,216,249,114.904,2.94152,1.55574,1.52047,4.15631,0.44834,2.6571,FALSE,11.1854,2.4495919477461806e-5
182732,269,327,-24.4492,3.53219,0.872352,2.56219,4.02309,3.92542,6.84414,FALSE,32.6667,2.4124411597590017e-5
147013,172,135,-106.454,5.52685,1.02292,0.487222,5.5972,0.00428781,0.0374597,TRUE,19.343,3.6570204337887027e-6
118211,381,429,-8.67678,11.1514,0.856569,1.22585,12.4539,0.210836,1.34542,FALSE,8.89256,2.7946008533888935e-6
104069,325,437,65.0635,15.6719,1.40343,1.07266,17.9704,1.10366,0.335435,TRUE,0,2.3240502405115366e-6
30592,310,447,-24.9365,5.51771,1.96217,1.37388,6.32052,1.51447,3.04581,TRUE,40.857,1.6598475679133425e-5
38769,445,380,-100.935,6.69648,0.932443,0.897464,7.26686,0.026849,1.3045,TRUE,39.0012,4.343429653122144e-6
154352,152,287,-43.0263,4.75126,2.02065,2.13127,6.3998,1.64803,0.953222,TRUE,6.28441,2.6024202289632677e-5
168335,326,81,-123.633,22.6614,1.63793,1.81544,28.5565,1.34902,2.87148,TRUE,0,1.7944072480592253e-6
152527,181,170,-162.68,6.38973,2.19468,0.560438,8.83835,4.39728,0.68043,FALSE,2.72722,4.905880903068762e-6
164451,162,191,35.8941,7.96937,0.619892,2.08683,11.1944,0.723947,2.13796,TRUE,201.557,3.559234317027059e-6
489,176,315,-116.497,23.0367,2.55333,2.16993,26.944,7.13261,10.3304,FALSE,14.2944,3.814713629584967e-6
42807,160,149,-174.839,4.47115,2.32924,2.86329,5.77222,5.70532,3.907,FALSE,14.181,4.697864696931085e-5
41737,122,133,0.343715,2.1596,0.547299,1.10109,2.67499,0.243008,1.38857,TRUE,17.7513,9.241785911779718e-6
127559,218,308,-107.734,2.70616,1.38041,1.93637,2.80193,6.43723,6.51226,FALSE,15.3559,4.015073260380732e-5
162683,226,205,-108.284,2.05028,1.85914,1.89795,2.14197,0.00723389,1.16475,FALSE,25.9663,5.754450642669e-5
50608,209,159,-57.3791,8.71269,1.63418,1.83512,12.3183,0.354079,4.66913,FALSE,0,8.004065029389588e-6
541,364,65,-92.1213,9.85343,0.308877,1.85623,11.9448,0.0189178,0.121308,TRUE,66.1068,1.5374787243842302e-6
17234,120,237,115.785,18.0367,2.06116,1.51771,25.5134,2.52033,2.19504,TRUE,0,2.358211041779946e-6
136295,252,285,-88.7158,4.18462,2.06265,2.24744,5.24645,1.84921,1.34476,TRUE,10.8907,3.6706591715857326e-5
202514,233,81,-113.766,19.2681,2.00135,1.81544,21.7949,1.67658,2.87148,TRUE,0,3.8042983443675882e-6
62690,86,76,-155.022,1.67116,1.12296,1.75694,2.35648,0.0103323,1.37732,TRUE,14.9668,3.1523073190652286e-5
96338,194,210,106.489,1.97284,0.952134,1.37166,2.7281,3.13633,1.74743,FALSE,17.9172,1.986346395008617e-5
154330,67,29,-18.1894,7.17514,2.54402,2.01379,7.44164,4.63756,2.14292,TRUE,11.7237,2.6035164692943044e-5
169666,196,201,163.662,4.35084,1.92511,1.20268,4.38648,2.1012,0.883629,TRUE,30.5878,2.2404078210115946e-5
141593,85,37,-161.128,17.4114,3.06446,1.88734,24.2196,3.97504,0.271456,FALSE,6.58823,4.833461966757086e-6
52640,213,142,-88.2232,10.3207,1.57228,1.42327,12.9894,0.670635,0.452948,TRUE,8.13828,5.784257840511964e-6
135855,6,248,74.5742,3.31133,1.58318,1.60443,3.341,0.363548,2.33106,TRUE,17.8865,3.379374898607067e-5
141226,140,252,52.3583,2.04896,1.20027,2.06265,2.66552,0.0231064,1.84921,FALSE,23.2542,3.8023479418011005e-5
48034,96,363,173.613,12.465,2.42462,1.31235,14.3468,0.0684013,2.10276,TRUE,17.9187,6.92658017801809e-6
34281,8,121,129.825,17.1366,1.66732,0.502345,23.8269,9.66946,2.09285,TRUE,0,7.159627675724413e-7
171176,428,164,65.8238,12.0273,1.51572,1.78883,13.648,2.07912,2.79482,TRUE,0,6.453467708615299e-6
60729,441,144,174.521,8.38677,1.83109,0.987665,9.75634,0.017710299999999998,0.660859,FALSE,21.1608,5.907540008101088e-6
190730,49,136,79.3137,10.7141,2.11431,1.87808,11.6854,5.52689,0.947638,TRUE,0,1.0700501007988662e-5
8907,170,210,26.5413,12.396,0.560438,1.37166,17.5078,0.68043,1.74743,FALSE,19.6155,1.2684347847999326e-6
116395,327,266,-175.401,5.72761,2.56219,0.906396,7.35746,6.84414,1.16391,FALSE,16.8469,1.1921029010880163e-5
19647,112,416,137.073,6.86731,1.2982,0.583255,9.24242,0.00611093,0.0342637,TRUE,16.5391,2.7520802182925973e-6
122518,294,224,-162.435,1.31392,1.35413,1.30501,1.81881,3.8968,2.7118,FALSE,12.3297,2.9577464237065465e-5
9218,364,103,-26.2289,14.6377,0.308877,3.08273,17.0228,0.0189178,2.13959,TRUE,33.4734,1.6889256840777083e-6
150794,277,23,117.421,2.92687,2.06588,1.4537,4.14487,7.15624,4.37158,FALSE,2.8577,3.120910312782594e-5
180709,175,192,42.6506,2.90761,2.4046,1.34531,4.001,4.56898,2.73791,FALSE,7.59614,3.5160841995582796e-5
30735,304,28,-7.62729,6.01233,1.70634,1.11409,6.81665,0.987606,5.05333,FALSE,15.0905,1.0542637610919951e-5
86374,170,450,-41.2493,6.0043,0.560438,1.27784,8.00324,0.68043,0.485445,FALSE,24.689,3.379568279433354e-6
